usage_id,account_id,feature_name,events_count,active_users,event_date
676,150,data_insights,5,10,2023-02-03
677,291,code_assist,6,38,2023-04-01
678,379,data_insights,4,29,2023-05-28
679,7,dashboard_export,3,27,2023-03-18
680,19,dashboard_export,7,42,2023-01-29
681,121,code_assist,3,19,2023-04-25
682,468,data_insights,6,36,2023-04-13
683,46,code_assist,8,34,2023-01-22
684,335,dashboard_export,7,18,2023-02-26
685,118,code_assist,8,37,2023-04-28
686,212,code_assist,5,15,2023-02-14
687,278,code_assist,5,24,2023-01-21
688,337,chat_completion,3,31,2023-04-09
689,470,chat_completion,3,19,2023-06-12
690,273,data_insights,4,3,2023-01-10
691,222,dashboard_export,2,17,2023-05-27
692,38,chat_completion,9,14,2023-06-17
693,211,dashboard_export,5,32,2023-01-27
694,370,chat_completion,4,6,2023-06-19
695,412,dashboard_export,4,44,2023-03-17
696,337,data_insights,3,16,2023-03-21
697,2,chat_completion,3,13,2023-01-19
698,104,data_insights,4,28,2023-02-02
699,190,code_assist,5,46,2023-05-10
700,226,code_assist,3,47,2023-03-24
701,433,chat_completion,9,12,2023-03-10
703,197,dashboard_export,4,1,2023-06-09
704,199,data_insights,5,17,2023-04-02
705,307,code_assist,3,25,2023-02-22
706,292,chat_completion,6,29,2023-03-16
707,381,data_insights,4,30,2023-01-06
708,496,dashboard_export,5,3,2023-06-28
709,189,chat_completion,6,49,2023-06-02
710,162,chat_completion,2,37,2023-02-20
711,403,code_assist,5,35,2023-05-07
712,403,chat_completion,4,2,2023-04-01
713,423,chat_completion,1,16,2023-01-23
714,440,code_assist,10,49,2023-04-06
715,100,dashboard_export,2,27,2023-04-27
716,200,dashboard_export,2,1,2023-01-20
717,3,code_assist,8,43,2023-03-15
718,13,code_assist,9,32,2023-05-28
719,52,dashboard_export,5,12,2023-05-20
720,488,code_assist,4,38,2023-06-15
721,306,chat_completion,4,21,2023-01-31
722,277,chat_completion,3,42,2023-06-20
723,211,chat_completion,5,47,2023-02-09
724,377,code_assist,3,17,2023-05-20
725,273,data_insights,7,25,2023-05-25
726,467,data_insights,6,32,2023-06-27
727,270,chat_completion,6,33,2023-04-03
728,86,data_insights,4,45,2023-05-09
729,269,code_assist,7,10,2023-02-22
730,419,chat_completion,4,28,2023-06-04
731,66,code_assist,10,34,2023-04-02
732,250,chat_completion,8,14,2023-02-07
733,157,dashboard_export,7,34,2023-01-26
734,136,chat_completion,8,43,2023-06-03
735,162,dashboard_export,3,24,2023-04-11
736,30,chat_completion,4,39,2023-03-11
737,221,data_insights,6,22,2023-06-26
738,94,data_insights,2,17,2023-05-19
739,20,data_insights,4,40,2023-03-15
740,145,chat_completion,6,2,2023-01-28
741,249,chat_completion,3,10,2023-03-06
742,428,dashboard_export,6,13,2023-06-22
743,321,chat_completion,4,46,2023-04-29
744,450,dashboard_export,9,30,2023-05-20
745,421,data_insights,5,3,2023-04-12
746,289,data_insights,8,45,2023-05-20
747,340,chat_completion,6,11,2023-05-19
748,19,data_insights,5,32,2023-06-08
749,210,data_insights,7,41,2023-05-20
750,94,code_assist,5,3,2023-01-20
751,209,code_assist,8,14,2023-03-19
752,337,dashboard_export,4,27,2023-06-27
753,311,chat_completion,7,2,2023-04-13
754,411,chat_completion,5,22,2023-03-22
755,313,data_insights,9,28,2023-06-20
756,37,chat_completion,2,49,2023-04-27
757,104,chat_completion,5,25,2023-03-03
758,299,dashboard_export,4,42,2023-03-08
759,479,code_assist,2,6,2023-02-25
760,113,data_insights,5,41,2023-03-11
761,149,chat_completion,3,9,2023-05-12
762,283,data_insights,4,2,2023-06-26
763,311,dashboard_export,4,12,2023-02-11
764,434,chat_completion,5,37,2023-04-26
765,484,dashboard_export,5,47,2023-01-22
766,477,data_insights,2,1,2023-03-27
767,370,data_insights,4,48,2023-01-30
768,341,dashboard_export,3,49,2023-02-02
769,307,data_insights,7,39,2023-04-22
770,99,data_insights,3,30,2023-04-05
771,31,dashboard_export,5,27,2023-04-18
772,214,dashboard_export,3,45,2023-03-15
773,480,chat_completion,8,26,2023-01-22
774,485,chat_completion,7,3,2023-03-11
775,258,data_insights,6,41,2023-06-14
776,334,chat_completion,6,39,2023-05-13
777,417,code_assist,4,49,2023-05-26
778,246,chat_completion,5,26,2023-05-05
779,333,dashboard_export,3,30,2023-04-16
780,189,dashboard_export,4,3,2023-05-15
781,467,data_insights,3,3,2023-05-10
782,186,chat_completion,7,46,2023-02-14
783,308,code_assist,3,36,2023-04-30
784,450,dashboard_export,6,43,2023-04-01
785,246,data_insights,5,41,2023-01-23
786,32,data_insights,8,50,2023-03-31
787,344,code_assist,6,4,2023-06-26
788,104,code_assist,2,21,2023-01-29
790,374,code_assist,5,27,2023-01-18
791,10,chat_completion,2,35,2023-05-07
792,173,data_insights,6,15,2023-03-05
793,141,code_assist,6,3,2023-05-14
794,389,dashboard_export,1,19,2023-04-04
795,282,dashboard_export,6,41,2023-06-21
796,413,data_insights,5,49,2023-04-30
797,155,chat_completion,2,15,2023-05-29
798,70,chat_completion,5,39,2023-02-04
799,297,data_insights,5,36,2023-01-05
800,240,code_assist,9,4,2023-02-07
801,198,data_insights,5,7,2023-03-19
802,132,code_assist,7,17,2023-06-15
803,356,dashboard_export,3,4,2023-05-12
804,121,code_assist,7,43,2023-06-07
805,482,data_insights,7,14,2023-01-17
806,101,chat_completion,6,36,2023-03-07
807,434,data_insights,5,37,2023-06-23
808,428,dashboard_export,6,39,2023-03-16
809,495,chat_completion,6,14,2023-04-03
810,448,data_insights,2,40,2023-01-15
811,431,data_insights,5,2,2023-01-27
812,294,data_insights,4,46,2023-03-08
813,284,code_assist,4,21,2023-06-06
814,327,code_assist,5,3,2023-05-18
815,61,dashboard_export,5,23,2023-04-06
816,226,data_insights,2,19,2023-04-04
817,335,data_insights,2,15,2023-05-02
818,276,dashboard_export,3,25,2023-06-19
819,460,code_assist,7,30,2023-02-19
820,136,data_insights,5,34,2023-05-04
821,317,code_assist,3,18,2023-04-02
822,29,code_assist,7,3,2023-05-06
823,253,dashboard_export,6,39,2023-05-19
824,350,code_assist,6,5,2023-06-02
825,52,dashboard_export,7,29,2023-06-13
826,417,data_insights,10,29,2023-02-12
827,320,dashboard_export,5,18,2023-01-04
828,431,code_assist,4,6,2023-03-05
829,154,data_insights,6,43,2023-04-11
830,129,chat_completion,1,16,2023-06-26
831,464,code_assist,3,41,2023-04-10
832,214,chat_completion,5,24,2023-02-05
833,362,chat_completion,3,1,2023-05-13
834,3,code_assist,6,33,2023-03-26
835,130,data_insights,4,13,2023-03-05
836,32,dashboard_export,5,8,2023-05-21
837,382,code_assist,5,15,2023-01-11
838,116,chat_completion,2,18,2023-01-07
839,339,dashboard_export,8,19,2023-03-02
840,474,code_assist,4,25,2023-05-16
841,34,chat_completion,8,12,2023-03-27
842,445,dashboard_export,4,35,2023-01-21
843,37,code_assist,4,24,2023-01-26
844,338,data_insights,8,39,2023-01-10
845,110,chat_completion,3,18,2023-06-04
846,226,chat_completion,3,37,2023-05-10
847,89,code_assist,5,1,2023-05-14
848,273,code_assist,9,23,2023-03-08
849,492,code_assist,8,25,2023-05-14
850,40,code_assist,7,28,2023-05-31
851,347,dashboard_export,4,2,2023-01-23
852,76,data_insights,3,15,2023-01-15
853,432,chat_completion,3,7,2023-02-18
854,169,data_insights,4,42,2023-04-16
855,142,dashboard_export,5,36,2023-04-06
856,120,data_insights,3,48,2023-03-22
857,300,chat_completion,6,44,2023-04-11
858,168,code_assist,4,35,2023-04-03
859,404,data_insights,1,2,2023-06-10
860,69,chat_completion,6,40,2023-03-28
861,418,data_insights,5,30,2023-02-10
862,70,chat_completion,3,6,2023-04-08
863,212,chat_completion,5,26,2023-06-22
864,442,code_assist,5,35,2023-03-18
865,35,chat_completion,3,42,2023-03-20
866,413,code_assist,9,9,2023-01-17
867,450,code_assist,11,12,2023-03-21
868,283,data_insights,5,44,2023-01-13
869,253,chat_completion,4,24,2023-02-21
870,339,data_insights,12,39,2023-04-22
871,413,data_insights,5,30,2023-06-27
872,467,data_insights,11,24,2023-03-22
873,474,code_assist,6,47,2023-06-04
874,84,dashboard_export,9,29,2023-06-09
875,59,chat_completion,6,21,2023-03-03
876,352,data_insights,5,19,2023-01-04
877,120,chat_completion,5,13,2023-03-29
878,341,chat_completion,2,16,2023-05-12
879,424,chat_completion,7,2,2023-02-08
880,499,data_insights,3,37,2023-05-06
881,292,chat_completion,5,45,2023-05-20
882,384,data_insights,7,36,2023-04-07
883,447,chat_completion,6,28,2023-05-04
884,4,data_insights,5,6,2023-03-30
885,293,dashboard_export,7,36,2023-01-05
886,40,code_assist,7,47,2023-06-28
887,427,data_insights,2,25,2023-01-02
888,322,dashboard_export,6,8,2023-05-10
889,139,chat_completion,4,10,2023-04-24
890,164,data_insights,3,25,2023-05-02
891,70,data_insights,1,37,2023-01-04
892,306,data_insights,2,16,2023-06-23
893,445,chat_completion,3,4,2023-01-03
894,65,data_insights,5,2,2023-02-28
895,100,data_insights,6,10,2023-03-02
896,129,data_insights,9,39,2023-05-30
897,121,dashboard_export,8,27,2023-06-03
898,467,dashboard_export,9,15,2023-03-16
899,263,code_assist,2,45,2023-04-16
900,140,code_assist,4,46,2023-04-05
901,36,code_assist,5,28,2023-03-28
902,421,data_insights,3,33,2023-06-20
903,315,dashboard_export,4,39,2023-02-05
904,185,data_insights,6,42,2023-05-15
905,47,code_assist,5,9,2023-01-31
906,500,code_assist,5,19,2023-05-03
907,269,data_insights,4,15,2023-06-29
908,198,chat_completion,3,49,2023-01-24
909,411,data_insights,3,2,2023-01-15
910,230,dashboard_export,5,28,2023-02-16
911,33,dashboard_export,2,22,2023-03-17
912,215,dashboard_export,12,7,2023-01-17
913,349,data_insights,6,36,2023-04-16
914,36,code_assist,5,16,2023-04-23
915,396,chat_completion,7,50,2023-04-06
916,412,data_insights,3,13,2023-01-28
917,8,code_assist,3,16,2023-06-21
918,214,data_insights,8,35,2023-02-02
919,484,data_insights,7,19,2023-03-12
920,402,dashboard_export,5,46,2023-06-24
921,159,chat_completion,3,25,2023-02-06
922,477,chat_completion,4,8,2023-05-11
923,273,data_insights,1,30,2023-01-01
924,119,chat_completion,4,15,2023-05-26
925,495,chat_completion,2,49,2023-06-08
926,422,dashboard_export,7,21,2023-06-16
927,497,dashboard_export,4,2,2023-06-29
928,475,data_insights,5,26,2023-04-28
929,247,chat_completion,4,3,2023-01-09
930,316,data_insights,6,30,2023-03-23
931,346,dashboard_export,6,9,2023-05-31
932,75,data_insights,8,7,2023-03-30
933,492,dashboard_export,3,24,2023-04-07
934,96,dashboard_export,4,3,2023-06-24
935,168,chat_completion,9,37,2023-02-09
936,163,data_insights,3,7,2023-01-11
937,44,code_assist,7,28,2023-06-08
938,270,data_insights,5,34,2023-04-29
939,436,chat_completion,7,38,2023-05-20
940,147,data_insights,6,24,2023-01-16
941,2,dashboard_export,4,29,2023-01-28
942,468,chat_completion,5,24,2023-01-11
943,419,chat_completion,4,47,2023-03-21
944,78,data_insights,6,18,2023-02-14
945,458,dashboard_export,0,6,2023-01-12
946,453,chat_completion,2,20,2023-06-15
947,115,chat_completion,2,6,2023-05-10
948,440,code_assist,2,37,2023-04-15
949,351,code_assist,0,6,2023-01-14
950,198,chat_completion,5,17,2023-06-04
951,409,chat_completion,1,9,2023-02-25
952,429,chat_completion,4,34,2023-02-18
953,214,data_insights,3,41,2023-05-26
954,171,chat_completion,7,1,2023-02-14
955,314,dashboard_export,4,17,2023-01-14
956,418,data_insights,4,12,2023-05-09
957,130,chat_completion,3,34,2023-02-18
958,225,code_assist,4,29,2023-04-25
959,81,data_insights,5,21,2023-03-20
960,222,code_assist,4,42,2023-04-21
961,2,dashboard_export,8,10,2023-03-07
962,236,chat_completion,4,2,2023-02-03
963,293,dashboard_export,4,25,2023-04-28
964,248,chat_completion,5,32,2023-04-16
965,60,dashboard_export,8,25,2023-04-12
966,406,code_assist,7,6,2023-03-24
967,408,data_insights,12,30,2023-04-09
968,69,data_insights,3,43,2023-05-18
969,257,chat_completion,5,5,2023-05-30
971,396,data_insights,5,37,2023-02-16
972,287,dashboard_export,4,6,2023-01-29
973,124,dashboard_export,3,17,2023-01-19
974,427,dashboard_export,4,2,2023-03-13
975,47,dashboard_export,6,42,2023-04-04
977,295,data_insights,7,22,2023-03-23
978,490,dashboard_export,5,49,2023-06-24
979,454,code_assist,4,27,2023-02-11
980,388,chat_completion,3,14,2023-03-15
981,207,data_insights,8,35,2023-05-04
982,108,dashboard_export,7,12,2023-03-10
983,327,chat_completion,0,26,2023-03-03
984,358,chat_completion,1,47,2023-05-21
985,253,code_assist,6,45,2023-01-16
986,432,code_assist,5,45,2023-06-03
987,323,dashboard_export,6,18,2023-01-13
988,14,data_insights,4,5,2023-01-02
989,400,code_assist,7,30,2023-02-13
990,105,code_assist,5,47,2023-01-30
991,31,data_insights,8,36,2023-03-09
992,451,code_assist,8,33,2023-04-24
993,375,chat_completion,6,48,2023-06-17
994,278,chat_completion,5,11,2023-03-09
995,447,dashboard_export,3,50,2023-01-04
996,470,chat_completion,9,42,2023-03-03
997,392,code_assist,6,14,2023-05-19
998,200,data_insights,4,26,2023-03-28
999,475,code_assist,7,46,2023-04-09
1000,452,chat_completion,3,48,2023-02-08
1001,188,code_assist,3,19,2023-01-24
1002,129,data_insights,4,3,2023-05-10
1003,227,chat_completion,4,3,2023-04-23
1004,454,chat_completion,8,12,2023-01-15
1005,372,code_assist,5,26,2023-01-28
1006,203,chat_completion,7,31,2023-01-18
1007,97,data_insights,4,4,2023-04-07
1008,468,dashboard_export,2,40,2023-06-16
1009,113,dashboard_export,5,12,2023-04-06
1010,225,code_assist,6,13,2023-05-21
1011,223,chat_completion,4,20,2023-04-21
1012,221,dashboard_export,4,31,2023-03-13
1013,273,data_insights,0,4,2023-02-01
1014,417,data_insights,5,44,2023-01-31
1015,356,code_assist,4,47,2023-02-25
1016,466,dashboard_export,4,38,2023-04-25
1017,159,code_assist,6,1,2023-02-12
1018,186,dashboard_export,6,12,2023-05-04
1019,243,dashboard_export,8,15,2023-01-16
1020,59,dashboard_export,8,40,2023-06-12
1021,158,code_assist,5,4,2023-04-15
1022,380,dashboard_export,3,50,2023-03-26
1023,169,dashboard_export,5,45,2023-06-29
1024,381,data_insights,3,29,2023-06-28
1025,16,chat_completion,7,3,2023-01-27
1026,487,chat_completion,6,18,2023-01-17
1027,404,chat_completion,5,39,2023-05-19
1028,215,code_assist,2,23,2023-03-15
1029,327,chat_completion,6,22,2023-01-17
1030,233,chat_completion,5,4,2023-06-29
1031,308,data_insights,6,25,2023-04-04
1032,213,dashboard_export,2,38,2023-05-23
1033,227,chat_completion,2,11,2023-06-25
1034,229,chat_completion,4,22,2023-04-22
1035,332,code_assist,6,2,2023-01-26
1036,267,data_insights,4,15,2023-06-17
1037,114,code_assist,2,25,2023-04-04
1038,91,dashboard_export,4,16,2023-04-06
1039,203,code_assist,6,42,2023-02-23
1040,133,chat_completion,2,40,2023-04-05
1041,32,chat_completion,7,30,2023-03-31
1042,205,data_insights,4,48,2023-02-08
1043,20,dashboard_export,5,15,2023-05-21
1044,134,chat_completion,3,14,2023-06-16
1045,4,dashboard_export,3,11,2023-06-23
1046,125,dashboard_export,6,30,2023-03-12
1047,220,data_insights,3,17,2023-04-08
1048,461,code_assist,8,36,2023-06-12
1049,479,dashboard_export,4,37,2023-01-02
1050,321,code_assist,3,34,2023-06-12
1051,55,data_insights,6,20,2023-05-18
1052,95,dashboard_export,0,38,2023-02-21
1053,348,data_insights,7,1,2023-03-09
1054,331,code_assist,6,21,2023-06-05
1055,46,dashboard_export,7,6,2023-05-10
1056,79,data_insights,6,27,2023-06-20
1057,358,chat_completion,4,42,2023-02-13
1058,348,dashboard_export,6,41,2023-02-13
1059,480,code_assist,7,17,2023-03-18
1060,71,dashboard_export,9,35,2023-02-10
1061,318,chat_completion,7,23,2023-01-25
1062,372,data_insights,2,17,2023-05-16
1063,63,dashboard_export,2,41,2023-05-22
1064,15,data_insights,5,25,2023-02-28
1065,449,data_insights,5,17,2023-01-24
1066,369,dashboard_export,5,18,2023-05-24
1067,173,chat_completion,3,16,2023-01-23
1068,293,code_assist,6,43,2023-04-16
1069,147,dashboard_export,6,48,2023-05-11
1070,125,code_assist,3,22,2023-06-03
1071,43,code_assist,7,10,2023-06-25
1072,419,code_assist,4,6,2023-05-21
1073,253,code_assist,3,7,2023-01-14
1074,307,chat_completion,4,29,2023-04-18
1075,175,dashboard_export,4,15,2023-01-09
1076,53,chat_completion,8,9,2023-06-28
1077,416,chat_completion,4,33,2023-04-17
1078,297,dashboard_export,6,38,2023-06-16
1079,12,code_assist,9,9,2023-01-07
1080,494,dashboard_export,2,6,2023-01-16
1081,138,dashboard_export,4,21,2023-03-09
1082,120,data_insights,5,45,2023-01-13
1083,439,dashboard_export,6,29,2023-03-23
1084,252,data_insights,4,21,2023-02-15
1085,176,dashboard_export,4,27,2023-04-16
1086,452,code_assist,7,49,2023-04-11
1087,391,chat_completion,3,31,2023-04-20
1088,406,data_insights,6,22,2023-04-19
1089,460,data_insights,7,13,2023-06-09
1090,98,dashboard_export,3,19,2023-06-14
1091,280,chat_completion,4,45,2023-01-24
1092,400,chat_completion,3,25,2023-04-03
1093,379,data_insights,9,6,2023-03-18
1094,181,code_assist,7,36,2023-05-01
1095,317,code_assist,4,22,2023-04-25
1096,490,code_assist,4,29,2023-04-19
1097,211,code_assist,2,50,2023-01-08
1098,229,dashboard_export,4,24,2023-02-13
1099,20,data_insights,4,11,2023-06-05
1100,78,dashboard_export,8,17,2023-05-14
1101,52,chat_completion,10,26,2023-02-24
1102,61,data_insights,3,23,2023-04-29
1103,315,dashboard_export,3,25,2023-02-03
1104,68,data_insights,7,24,2023-06-24
1105,177,data_insights,5,34,2023-05-31
1106,257,data_insights,4,18,2023-01-11
1107,143,dashboard_export,3,27,2023-02-28
1108,409,data_insights,2,8,2023-04-08
1109,457,data_insights,3,44,2023-03-14
1110,282,data_insights,4,44,2023-04-21
1111,322,chat_completion,1,27,2023-05-15
1112,484,dashboard_export,5,50,2023-02-26
1113,417,code_assist,3,20,2023-06-04
1114,196,chat_completion,8,36,2023-06-14
1115,42,chat_completion,4,41,2023-03-23
1116,18,chat_completion,5,12,2023-01-07
1117,105,dashboard_export,5,21,2023-01-08
1118,459,chat_completion,8,22,2023-04-08
1119,151,chat_completion,5,8,2023-06-20
1120,270,chat_completion,1,12,2023-02-26
1121,352,dashboard_export,5,21,2023-01-30
1122,139,chat_completion,6,1,2023-06-27
1123,404,dashboard_export,5,38,2023-06-06
1124,145,chat_completion,6,45,2023-01-17
1125,255,chat_completion,5,19,2023-04-09
1126,265,data_insights,2,36,2023-01-02
1127,374,code_assist,5,7,2023-01-04
1128,349,chat_completion,7,34,2023-05-06
1129,316,chat_completion,6,7,2023-04-04
1130,434,chat_completion,7,50,2023-04-03
1131,217,code_assist,6,19,2023-03-19
1132,263,code_assist,0,38,2023-02-14
1133,470,code_assist,2,29,2023-04-25
1134,492,dashboard_export,4,22,2023-04-08
1135,496,data_insights,7,37,2023-05-01
1136,14,dashboard_export,7,46,2023-03-01
1137,324,dashboard_export,5,7,2023-06-06
1138,395,code_assist,4,8,2023-06-18
1139,53,dashboard_export,7,24,2023-04-08
1140,479,code_assist,5,10,2023-05-11
1141,281,dashboard_export,2,36,2023-01-31
1142,12,code_assist,5,25,2023-03-29
1143,345,code_assist,9,28,2023-06-18
1144,254,dashboard_export,3,3,2023-02-13
1145,311,data_insights,6,49,2023-03-02
1146,346,code_assist,6,38,2023-02-13
1147,223,chat_completion,6,42,2023-03-12
1148,438,data_insights,6,4,2023-05-17
1149,234,code_assist,6,21,2023-05-19
1150,318,chat_completion,9,15,2023-04-17
1151,376,data_insights,7,39,2023-06-04
1152,323,code_assist,5,45,2023-02-25
1153,463,code_assist,4,24,2023-04-28
1154,56,chat_completion,3,37,2023-03-23
1155,64,data_insights,5,7,2023-01-05
1156,135,data_insights,7,26,2023-04-28
1157,305,code_assist,4,24,2023-06-11
1158,256,code_assist,5,48,2023-02-15
1159,306,dashboard_export,8,41,2023-04-09
1160,499,code_assist,4,20,2023-05-15
1161,63,chat_completion,4,49,2023-06-17
1162,297,data_insights,5,42,2023-06-14
1163,11,chat_completion,6,3,2023-01-17
1164,420,data_insights,6,17,2023-01-18
1165,97,data_insights,7,5,2023-05-31
1166,28,dashboard_export,5,42,2023-06-15
1167,413,data_insights,6,10,2023-04-27
1168,305,code_assist,5,35,2023-04-29
1169,351,data_insights,8,2,2023-04-30
1170,442,chat_completion,10,11,2023-04-07
1171,410,data_insights,0,23,2023-01-24
1172,109,chat_completion,3,7,2023-06-06
1173,253,chat_completion,3,2,2023-03-11
1174,10,data_insights,5,20,2023-04-20
1175,127,code_assist,3,7,2023-04-01
1176,395,code_assist,6,48,2023-04-12
