usage_id,account_id,event_date,feature_name,events_count,active_users
674,230,2023-05-20,data_insights,3,30
675,463,2023-02-03,chat_completion,5,50
676,150,2023-02-03,data_insights,5,10
677,291,2023-04-01,code_assist,6,38
678,379,2023-05-28,data_insights,4,29
679,7,2023-03-18,dashboard_export,3,27
680,19,2023-01-29,dashboard_export,7,42
681,121,2023-04-25,code_assist,3,19
682,468,2023-04-13,data_insights,6,36
683,46,2023-01-22,code_assist,8,34
684,335,2023-02-26,dashboard_export,7,18
685,118,2023-04-28,code_assist,8,37
686,212,2023-02-14,code_assist,5,15
687,278,2023-01-21,code_assist,5,24
688,337,2023-04-09,chat_completion,3,31
689,470,2023-06-12,chat_completion,3,19
690,273,2023-01-10,data_insights,4,3
691,222,2023-05-27,dashboard_export,2,17
692,38,2023-06-17,chat_completion,9,14
693,211,2023-01-27,dashboard_export,5,32
694,370,2023-06-19,chat_completion,4,6
695,412,2023-03-17,dashboard_export,4,44
696,337,2023-03-21,data_insights,3,16
697,2,2023-01-19,chat_completion,3,13
698,104,2023-02-02,data_insights,4,28
699,190,2023-05-10,code_assist,5,46
700,226,2023-03-24,code_assist,3,47
701,433,2023-03-10,chat_completion,9,12
702,416,2023-02-08,code_assist,-1,26
703,197,2023-06-09,dashboard_export,4,1
704,199,2023-04-02,data_insights,5,17
705,307,2023-02-22,code_assist,3,25
706,292,2023-03-16,chat_completion,6,29
707,381,2023-01-06,data_insights,4,30
708,496,2023-06-28,dashboard_export,5,3
709,189,2023-06-02,chat_completion,6,49
710,162,2023-02-20,chat_completion,2,37
711,403,2023-05-07,code_assist,5,35
712,403,2023-04-01,chat_completion,4,2
713,423,2023-01-23,chat_completion,1,16
714,440,2023-04-06,code_assist,10,49
715,100,2023-04-27,dashboard_export,2,27
716,200,2023-01-20,dashboard_export,2,1
717,3,2023-03-15,code_assist,8,43
718,13,2023-05-28,code_assist,9,32
719,52,2023-05-20,dashboard_export,5,12
720,488,2023-06-15,code_assist,4,38
721,306,2023-01-31,chat_completion,4,21
722,277,2023-06-20,chat_completion,3,42
723,211,2023-02-09,chat_completion,5,47
724,377,2023-05-20,code_assist,3,17
725,273,2023-05-25,data_insights,7,25
726,467,2023-06-27,data_insights,6,32
727,270,2023-04-03,chat_completion,6,33
728,86,2023-05-09,data_insights,4,45
729,269,2023-02-22,code_assist,7,10
730,419,2023-06-04,chat_completion,4,28
731,66,2023-04-02,code_assist,10,34
732,250,2023-02-07,chat_completion,8,14
733,157,2023-01-26,dashboard_export,7,34
734,136,2023-06-03,chat_completion,8,43
735,162,2023-04-11,dashboard_export,3,24
736,30,2023-03-11,chat_completion,4,39
737,221,2023-06-26,data_insights,6,22
738,94,2023-05-19,data_insights,2,17
739,20,2023-03-15,data_insights,4,40
740,145,2023-01-28,chat_completion,6,2
741,249,2023-03-06,chat_completion,3,10
742,428,2023-06-22,dashboard_export,6,13
743,321,2023-04-29,chat_completion,4,46
744,450,2023-05-20,dashboard_export,9,30
745,421,2023-04-12,data_insights,5,3
746,289,2023-05-20,data_insights,8,45
747,340,2023-05-19,chat_completion,6,11
748,19,2023-06-08,data_insights,5,32
749,210,2023-05-20,data_insights,7,41
750,94,2023-01-20,code_assist,5,3
751,209,2023-03-19,code_assist,8,14
752,337,2023-06-27,dashboard_export,4,27
753,311,2023-04-13,chat_completion,7,2
754,411,2023-03-22,chat_completion,5,22
755,313,2023-06-20,data_insights,9,28
756,37,2023-04-27,chat_completion,2,49
757,104,2023-03-03,chat_completion,5,25
758,299,2023-03-08,dashboard_export,4,42
759,479,2023-02-25,code_assist,2,6
760,113,2023-03-11,data_insights,5,41
761,149,2023-05-12,chat_completion,3,9
762,283,2023-06-26,data_insights,4,2
763,311,2023-02-11,dashboard_export,4,12
764,434,2023-04-26,chat_completion,5,37
765,484,2023-01-22,dashboard_export,5,47
766,477,2023-03-27,data_insights,2,1
767,370,2023-01-30,data_insights,4,48
768,341,2023-02-02,dashboard_export,3,49
769,307,2023-04-22,data_insights,7,39
770,99,2023-04-05,data_insights,3,30
771,31,2023-04-18,dashboard_export,5,27
772,214,2023-03-15,dashboard_export,3,45
773,480,2023-01-22,chat_completion,8,26
774,485,2023-03-11,chat_completion,7,3
775,258,2023-06-14,data_insights,6,41
776,334,2023-05-13,chat_completion,6,39
777,417,2023-05-26,code_assist,4,49
778,246,2023-05-05,chat_completion,5,26
779,333,2023-04-16,dashboard_export,3,30
780,189,2023-05-15,dashboard_export,4,3
781,467,2023-05-10,data_insights,3,3
782,186,2023-02-14,chat_completion,7,46
783,308,2023-04-30,code_assist,3,36
784,450,2023-04-01,dashboard_export,6,43
785,246,2023-01-23,data_insights,5,41
786,32,2023-03-31,data_insights,8,50
787,344,2023-06-26,code_assist,6,4
788,104,2023-01-29,code_assist,2,21
789,19,2023-06-24,chat_completion,-1,29
790,374,2023-01-18,code_assist,5,27
791,10,2023-05-07,chat_completion,2,35
792,173,2023-03-05,data_insights,6,15
793,141,2023-05-14,code_assist,6,3
794,389,2023-04-04,dashboard_export,1,19
795,282,2023-06-21,dashboard_export,6,41
796,413,2023-04-30,data_insights,5,49
797,155,2023-05-29,chat_completion,2,15
798,70,2023-02-04,chat_completion,5,39
799,297,2023-01-05,data_insights,5,36
800,240,2023-02-07,code_assist,9,4
801,198,2023-03-19,data_insights,5,7
802,132,2023-06-15,code_assist,7,17
803,356,2023-05-12,dashboard_export,3,4
804,121,2023-06-07,code_assist,7,43
805,482,2023-01-17,data_insights,7,14
806,101,2023-03-07,chat_completion,6,36
807,434,2023-06-23,data_insights,5,37
808,428,2023-03-16,dashboard_export,6,39
809,495,2023-04-03,chat_completion,6,14
810,448,2023-01-15,data_insights,2,40
811,431,2023-01-27,data_insights,5,2
812,294,2023-03-08,data_insights,4,46
813,284,2023-06-06,code_assist,4,21
814,327,2023-05-18,code_assist,5,3
815,61,2023-04-06,dashboard_export,5,23
816,226,2023-04-04,data_insights,2,19
817,335,2023-05-02,data_insights,2,15
818,276,2023-06-19,dashboard_export,3,25
819,460,2023-02-19,code_assist,7,30
820,136,2023-05-04,data_insights,5,34
821,317,2023-04-02,code_assist,3,18
822,29,2023-05-06,code_assist,7,3
823,253,2023-05-19,dashboard_export,6,39
824,350,2023-06-02,code_assist,6,5
825,52,2023-06-13,dashboard_export,7,29
826,417,2023-02-12,data_insights,10,29
827,320,2023-01-04,dashboard_export,5,18
828,431,2023-03-05,code_assist,4,6
829,154,2023-04-11,data_insights,6,43
830,129,2023-06-26,chat_completion,1,16
831,464,2023-04-10,code_assist,3,41
832,214,2023-02-05,chat_completion,5,24
833,362,2023-05-13,chat_completion,3,1
834,3,2023-03-26,code_assist,6,33
835,130,2023-03-05,data_insights,4,13
836,32,2023-05-21,dashboard_export,5,8
837,382,2023-01-11,code_assist,5,15
838,116,2023-01-07,chat_completion,2,18
839,339,2023-03-02,dashboard_export,8,19
840,474,2023-05-16,code_assist,4,25
841,34,2023-03-27,chat_completion,8,12
842,445,2023-01-21,dashboard_export,4,35
843,37,2023-01-26,code_assist,4,24
844,338,2023-01-10,data_insights,8,39
845,110,2023-06-04,chat_completion,3,18
846,226,2023-05-10,chat_completion,3,37
847,89,2023-05-14,code_assist,5,1
848,273,2023-03-08,code_assist,9,23
849,492,2023-05-14,code_assist,8,25
850,40,2023-05-31,code_assist,7,28
851,347,2023-01-23,dashboard_export,4,2
852,76,2023-01-15,data_insights,3,15
853,432,2023-02-18,chat_completion,3,7
854,169,2023-04-16,data_insights,4,42
855,142,2023-04-06,dashboard_export,5,36
856,120,2023-03-22,data_insights,3,48
857,300,2023-04-11,chat_completion,6,44
858,168,2023-04-03,code_assist,4,35
859,404,2023-06-10,data_insights,1,2
860,69,2023-03-28,chat_completion,6,40
861,418,2023-02-10,data_insights,5,30
862,70,2023-04-08,chat_completion,3,6
863,212,2023-06-22,chat_completion,5,26
864,442,2023-03-18,code_assist,5,35
865,35,2023-03-20,chat_completion,3,42
866,413,2023-01-17,code_assist,9,9
867,450,2023-03-21,code_assist,11,12
868,283,2023-01-13,data_insights,5,44
869,253,2023-02-21,chat_completion,4,24
870,339,2023-04-22,data_insights,12,39
871,413,2023-06-27,data_insights,5,30
872,467,2023-03-22,data_insights,11,24
873,474,2023-06-04,code_assist,6,47
874,84,2023-06-09,dashboard_export,9,29
875,59,2023-03-03,chat_completion,6,21
876,352,2023-01-04,data_insights,5,19
877,120,2023-03-29,chat_completion,5,13
878,341,2023-05-12,chat_completion,2,16
879,424,2023-02-08,chat_completion,7,2
880,499,2023-05-06,data_insights,3,37
881,292,2023-05-20,chat_completion,5,45
882,384,2023-04-07,data_insights,7,36
883,447,2023-05-04,chat_completion,6,28
884,4,2023-03-30,data_insights,5,6
885,293,2023-01-05,dashboard_export,7,36
886,40,2023-06-28,code_assist,7,47
887,427,2023-01-02,data_insights,2,25
888,322,2023-05-10,dashboard_export,6,8
889,139,2023-04-24,chat_completion,4,10
890,164,2023-05-02,data_insights,3,25
891,70,2023-01-04,data_insights,1,37
892,306,2023-06-23,data_insights,2,16
893,445,2023-01-03,chat_completion,3,4
894,65,2023-02-28,data_insights,5,2
895,100,2023-03-02,data_insights,6,10
896,129,2023-05-30,data_insights,9,39
897,121,2023-06-03,dashboard_export,8,27
898,467,2023-03-16,dashboard_export,9,15
899,263,2023-04-16,code_assist,2,45
900,140,2023-04-05,code_assist,4,46
901,36,2023-03-28,code_assist,5,28
902,421,2023-06-20,data_insights,3,33
903,315,2023-02-05,dashboard_export,4,39
904,185,2023-05-15,data_insights,6,42
905,47,2023-01-31,code_assist,5,9
906,500,2023-05-03,code_assist,5,19
907,269,2023-06-29,data_insights,4,15
908,198,2023-01-24,chat_completion,3,49
909,411,2023-01-15,data_insights,3,2
910,230,2023-02-16,dashboard_export,5,28
911,33,2023-03-17,dashboard_export,2,22
912,215,2023-01-17,dashboard_export,12,7
913,349,2023-04-16,data_insights,6,36
914,36,2023-04-23,code_assist,5,16
915,396,2023-04-06,chat_completion,7,50
916,412,2023-01-28,data_insights,3,13
917,8,2023-06-21,code_assist,3,16
918,214,2023-02-02,data_insights,8,35
919,484,2023-03-12,data_insights,7,19
920,402,2023-06-24,dashboard_export,5,46
921,159,2023-02-06,chat_completion,3,25
922,477,2023-05-11,chat_completion,4,8
923,273,2023-01-01,data_insights,1,30
924,119,2023-05-26,chat_completion,4,15
925,495,2023-06-08,chat_completion,2,49
926,422,2023-06-16,dashboard_export,7,21
927,497,2023-06-29,dashboard_export,4,2
928,475,2023-04-28,data_insights,5,26
929,247,2023-01-09,chat_completion,4,3
930,316,2023-03-23,data_insights,6,30
931,346,2023-05-31,dashboard_export,6,9
932,75,2023-03-30,data_insights,8,7
933,492,2023-04-07,dashboard_export,3,24
934,96,2023-06-24,dashboard_export,4,3
935,168,2023-02-09,chat_completion,9,37
936,163,2023-01-11,data_insights,3,7
937,44,2023-06-08,code_assist,7,28
938,270,2023-04-29,data_insights,5,34
939,436,2023-05-20,chat_completion,7,38
940,147,2023-01-16,data_insights,6,24
941,2,2023-01-28,dashboard_export,4,29
942,468,2023-01-11,chat_completion,5,24
943,419,2023-03-21,chat_completion,4,47
944,78,2023-02-14,data_insights,6,18
945,458,2023-01-12,dashboard_export,0,6
946,453,2023-06-15,chat_completion,2,20
947,115,2023-05-10,chat_completion,2,6
948,440,2023-04-15,code_assist,2,37
949,351,2023-01-14,code_assist,0,6
950,198,2023-06-04,chat_completion,5,17
951,409,2023-02-25,chat_completion,1,9
952,429,2023-02-18,chat_completion,4,34
953,214,2023-05-26,data_insights,3,41
954,171,2023-02-14,chat_completion,7,1
955,314,2023-01-14,dashboard_export,4,17
956,418,2023-05-09,data_insights,4,12
957,130,2023-02-18,chat_completion,3,34
958,225,2023-04-25,code_assist,4,29
959,81,2023-03-20,data_insights,5,21
960,222,2023-04-21,code_assist,4,42
961,2,2023-03-07,dashboard_export,8,10
962,236,2023-02-03,chat_completion,4,2
963,293,2023-04-28,dashboard_export,4,25
964,248,2023-04-16,chat_completion,5,32
965,60,2023-04-12,dashboard_export,8,25
966,406,2023-03-24,code_assist,7,6
967,408,2023-04-09,data_insights,12,30
968,69,2023-05-18,data_insights,3,43
969,257,2023-05-30,chat_completion,5,5
970,480,2023-02-10,chat_completion,-1,45
971,396,2023-02-16,data_insights,5,37
972,287,2023-01-29,dashboard_export,4,6
973,124,2023-01-19,dashboard_export,3,17
974,427,2023-03-13,dashboard_export,4,2
975,47,2023-04-04,dashboard_export,6,42
976,496,2023-03-01,dashboard_export,-1,23
977,295,2023-03-23,data_insights,7,22
978,490,2023-06-24,dashboard_export,5,49
979,454,2023-02-11,code_assist,4,27
980,388,2023-03-15,chat_completion,3,14
981,207,2023-05-04,data_insights,8,35
982,108,2023-03-10,dashboard_export,7,12
983,327,2023-03-03,chat_completion,0,26
984,358,2023-05-21,chat_completion,1,47
985,253,2023-01-16,code_assist,6,45
986,432,2023-06-03,code_assist,5,45
987,323,2023-01-13,dashboard_export,6,18
988,14,2023-01-02,data_insights,4,5
989,400,2023-02-13,code_assist,7,30
990,105,2023-01-30,code_assist,5,47
991,31,2023-03-09,data_insights,8,36
992,451,2023-04-24,code_assist,8,33
993,375,2023-06-17,chat_completion,6,48
994,278,2023-03-09,chat_completion,5,11
995,447,2023-01-04,dashboard_export,3,50
996,470,2023-03-03,chat_completion,9,42
997,392,2023-05-19,code_assist,6,14
998,200,2023-03-28,data_insights,4,26
999,475,2023-04-09,code_assist,7,46
1000,452,2023-02-08,chat_completion,3,48
1001,188,2023-01-24,code_assist,3,19
1002,129,2023-05-10,data_insights,4,3
1003,227,2023-04-23,chat_completion,4,3
1004,454,2023-01-15,chat_completion,8,12
1005,372,2023-01-28,code_assist,5,26
1006,203,2023-01-18,chat_completion,7,31
1007,97,2023-04-07,data_insights,4,4
1008,468,2023-06-16,dashboard_export,2,40
1009,113,2023-04-06,dashboard_export,5,12
1010,225,2023-05-21,code_assist,6,13
1011,223,2023-04-21,chat_completion,4,20
1012,221,2023-03-13,dashboard_export,4,31
1013,273,2023-02-01,data_insights,0,4
1014,417,2023-01-31,data_insights,5,44
1015,356,2023-02-25,code_assist,4,47
1016,466,2023-04-25,dashboard_export,4,38
1017,159,2023-02-12,code_assist,6,1
1018,186,2023-05-04,dashboard_export,6,12
1019,243,2023-01-16,dashboard_export,8,15
1020,59,2023-06-12,dashboard_export,8,40
1021,158,2023-04-15,code_assist,5,4
1022,380,2023-03-26,dashboard_export,3,50
1023,169,2023-06-29,dashboard_export,5,45
1024,381,2023-06-28,data_insights,3,29
1025,16,2023-01-27,chat_completion,7,3
1026,487,2023-01-17,chat_completion,6,18
1027,404,2023-05-19,chat_completion,5,39
1028,215,2023-03-15,code_assist,2,23
1029,327,2023-01-17,chat_completion,6,22
1030,233,2023-06-29,chat_completion,5,4
1031,308,2023-04-04,data_insights,6,25
1032,213,2023-05-23,dashboard_export,2,38
1033,227,2023-06-25,chat_completion,2,11
1034,229,2023-04-22,chat_completion,4,22
1035,332,2023-01-26,code_assist,6,2
1036,267,2023-06-17,data_insights,4,15
1037,114,2023-04-04,code_assist,2,25
1038,91,2023-04-06,dashboard_export,4,16
1039,203,2023-02-23,code_assist,6,42
1040,133,2023-04-05,chat_completion,2,40
1041,32,2023-03-31,chat_completion,7,30
1042,205,2023-02-08,data_insights,4,48
1043,20,2023-05-21,dashboard_export,5,15
1044,134,2023-06-16,chat_completion,3,14
1045,4,2023-06-23,dashboard_export,3,11
1046,125,2023-03-12,dashboard_export,6,30
1047,220,2023-04-08,data_insights,3,17
1048,461,2023-06-12,code_assist,8,36
1049,479,2023-01-02,dashboard_export,4,37
1050,321,2023-06-12,code_assist,3,34
1051,55,2023-05-18,data_insights,6,20
1052,95,2023-02-21,dashboard_export,0,38
1053,348,2023-03-09,data_insights,7,1
1054,331,2023-06-05,code_assist,6,21
1055,46,2023-05-10,dashboard_export,7,6
1056,79,2023-06-20,data_insights,6,27
1057,358,2023-02-13,chat_completion,4,42
1058,348,2023-02-13,dashboard_export,6,41
1059,480,2023-03-18,code_assist,7,17
1060,71,2023-02-10,dashboard_export,9,35
1061,318,2023-01-25,chat_completion,7,23
1062,372,2023-05-16,data_insights,2,17
1063,63,2023-05-22,dashboard_export,2,41
1064,15,2023-02-28,data_insights,5,25
1065,449,2023-01-24,data_insights,5,17
1066,369,2023-05-24,dashboard_export,5,18
1067,173,2023-01-23,chat_completion,3,16
1068,293,2023-04-16,code_assist,6,43
1069,147,2023-05-11,dashboard_export,6,48
1070,125,2023-06-03,code_assist,3,22
1071,43,2023-06-25,code_assist,7,10
1072,419,2023-05-21,code_assist,4,6
1073,253,2023-01-14,code_assist,3,7
1074,307,2023-04-18,chat_completion,4,29
1075,175,2023-01-09,dashboard_export,4,15
1076,53,2023-06-28,chat_completion,8,9
1077,416,2023-04-17,chat_completion,4,33
1078,297,2023-06-16,dashboard_export,6,38
1079,12,2023-01-07,code_assist,9,9
1080,494,2023-01-16,dashboard_export,2,6
1081,138,2023-03-09,dashboard_export,4,21
1082,120,2023-01-13,data_insights,5,45
1083,439,2023-03-23,dashboard_export,6,29
1084,252,2023-02-15,data_insights,4,21
1085,176,2023-04-16,dashboard_export,4,27
1086,452,2023-04-11,code_assist,7,49
1087,391,2023-04-20,chat_completion,3,31
1088,406,2023-04-19,data_insights,6,22
1089,460,2023-06-09,data_insights,7,13
1090,98,2023-06-14,dashboard_export,3,19
1091,280,2023-01-24,chat_completion,4,45
1092,400,2023-04-03,chat_completion,3,25
1093,379,2023-03-18,data_insights,9,6
1094,181,2023-05-01,code_assist,7,36
1095,317,2023-04-25,code_assist,4,22
1096,490,2023-04-19,code_assist,4,29
1097,211,2023-01-08,code_assist,2,50
1098,229,2023-02-13,dashboard_export,4,24
1099,20,2023-06-05,data_insights,4,11
1100,78,2023-05-14,dashboard_export,8,17
1101,52,2023-02-24,chat_completion,10,26
1102,61,2023-04-29,data_insights,3,23
1103,315,2023-02-03,dashboard_export,3,25
1104,68,2023-06-24,data_insights,7,24
1105,177,2023-05-31,data_insights,5,34
1106,257,2023-01-11,data_insights,4,18
1107,143,2023-02-28,dashboard_export,3,27
1108,409,2023-04-08,data_insights,2,8
1109,457,2023-03-14,data_insights,3,44
1110,282,2023-04-21,data_insights,4,44
1111,322,2023-05-15,chat_completion,1,27
1112,484,2023-02-26,dashboard_export,5,50
1113,417,2023-06-04,code_assist,3,20
1114,196,2023-06-14,chat_completion,8,36
1115,42,2023-03-23,chat_completion,4,41
1116,18,2023-01-07,chat_completion,5,12
1117,105,2023-01-08,dashboard_export,5,21
1118,459,2023-04-08,chat_completion,8,22
1119,151,2023-06-20,chat_completion,5,8
1120,270,2023-02-26,chat_completion,1,12
1121,352,2023-01-30,dashboard_export,5,21
1122,139,2023-06-27,chat_completion,6,1
1123,404,2023-06-06,dashboard_export,5,38
1124,145,2023-01-17,chat_completion,6,45
1125,255,2023-04-09,chat_completion,5,19
1126,265,2023-01-02,data_insights,2,36
1127,374,2023-01-04,code_assist,5,7
1128,349,2023-05-06,chat_completion,7,34
1129,316,2023-04-04,chat_completion,6,7
1130,434,2023-04-03,chat_completion,7,50
1131,217,2023-03-19,code_assist,6,19
1132,263,2023-02-14,code_assist,0,38
1133,470,2023-04-25,code_assist,2,29
1134,492,2023-04-08,dashboard_export,4,22
1135,496,2023-05-01,data_insights,7,37
1136,14,2023-03-01,dashboard_export,7,46
1137,324,2023-06-06,dashboard_export,5,7
1138,395,2023-06-18,code_assist,4,8
1139,53,2023-04-08,dashboard_export,7,24
1140,479,2023-05-11,code_assist,5,10
1141,281,2023-01-31,dashboard_export,2,36
1142,12,2023-03-29,code_assist,5,25
1143,345,2023-06-18,code_assist,9,28
1144,254,2023-02-13,dashboard_export,3,3
1145,311,2023-03-02,data_insights,6,49
1146,346,2023-02-13,code_assist,6,38
1147,223,2023-03-12,chat_completion,6,42
1148,438,2023-05-17,data_insights,6,4
1149,234,2023-05-19,code_assist,6,21
1150,318,2023-04-17,chat_completion,9,15
1151,376,2023-06-04,data_insights,7,39
1152,323,2023-02-25,code_assist,5,45
1153,463,2023-04-28,code_assist,4,24
1154,56,2023-03-23,chat_completion,3,37
1155,64,2023-01-05,data_insights,5,7
1156,135,2023-04-28,data_insights,7,26
1157,305,2023-06-11,code_assist,4,24
1158,256,2023-02-15,code_assist,5,48
1159,306,2023-04-09,dashboard_export,8,41
1160,499,2023-05-15,code_assist,4,20
1161,63,2023-06-17,chat_completion,4,49
1162,297,2023-06-14,data_insights,5,42
1163,11,2023-01-17,chat_completion,6,3
1164,420,2023-01-18,data_insights,6,17
1165,97,2023-05-31,data_insights,7,5
1166,28,2023-06-15,dashboard_export,5,42
1167,413,2023-04-27,data_insights,6,10
1168,305,2023-04-29,code_assist,5,35
1169,351,2023-04-30,data_insights,8,2
1170,442,2023-04-07,chat_completion,10,11
